TO_Time_UTC,jNO2_up,jNO2_down,jNO2_total,NO_ppbv,NO2_ppbv,NOy_ppbv,O3_ppbv,NOx_ppbv,Ox_ppbv,CO2_ppm,CO2_i_ppm,CH4_ppb,CH4_i_ppb,CO_ppb,CO_i_ppb,H2O_pct,H2O_i_pct,AmbTemp,RelHumidity,StaticPrs,VertWindSpd,WindDir,WindSpd,Heading,Pitch,Roll,TrueAirSpd,GPSAlt,GPSLat,GPSLon,Flight_Number
70791,0.01059,0.001719,0.01231,,,,,,,414.34,414.33,1901.2,1901.2,,64.8,,0.24,27.57,0.0,844.58,,,,345.1,6.4,-0.1,101.4,1284.0,38.743,-121.33,20220904
70792,0.01059,0.00171,0.0123,,,,,,,,414.3,,1901.4,66.1,66.0,,0.239,27.53,0.0,844.12,,,,345.0,6.4,0.0,101.6,1286.0,38.743,-121.33,20220904
70793,0.01061,0.001702,0.01231,,,,,,,414.27,414.27,1901.7,1901.6,,64.2,0.239,0.239,27.51,0.0,843.88,,,,345.1,6.5,-0.1,101.7,1289.0,38.744,-121.331,20220904
70794,0.01061,0.001702,0.01231,,,,,,,,414.29,,1901.7,61.4,62.1,,0.239,27.55,0.0,844.08,,,,345.1,6.4,-0.2,101.2,1292.0,38.744,-121.331,20220904
70795,0.01061,0.001702,0.01231,,,,,,,414.31,414.3,,1901.8,,62.6,0.239,0.239,27.5,0.0,843.54,,,,345.1,6.4,-0.3,101.5,1295.0,38.745,-121.331,20220904
70796,0.01063,0.00171,0.01234,,,,,,,,414.3,1901.9,1902.0,,64.6,,0.24,27.5,0.0,843.44,,,,345.1,6.5,-0.4,101.4,1297.0,38.746,-121.331,20220904
70797,0.01061,0.001762,0.01237,,,,,,,,414.28,,1902.3,66.0,65.7,0.241,0.241,27.47,0.0,843.08,,,,345.0,6.5,-0.5,101.4,1300.0,38.746,-121.331,20220904
70798,0.01059,0.001684,0.01227,,,,,,,414.27,414.26,1902.6,1902.6,,64.8,,0.241,27.44,0.0,842.64,,,,344.9,6.6,-0.7,101.7,1303.0,38.747,-121.331,20220904
70799,0.01061,0.001702,0.01232,,,,,,,,414.23,,1902.9,63.9,63.9,,0.242,27.42,0.0,842.24,,,,344.8,6.7,-0.3,101.8,1306.0,38.747,-121.332,20220904
70800,0.01059,0.00171,0.0123,,,,,,,414.2,414.19,1903.2,1903.1,,64.6,0.242,0.242,27.45,0.0,842.5,,,,345.0,6.8,0.0,101.3,1309.0,38.748,-121.332,20220904
70801,0.01061,0.001719,0.01233,,,,,,,,414.14,,1903.4,65.5,65.3,,0.242,27.44,0.0,842.38,,,,345.3,6.9,0.7,101.1,1313.0,38.748,-121.332,20220904
70802,0.01059,0.001736,0.01232,,,,,,,414.08,414.09,,1903.6,,66.6,0.242,0.242,27.43,0.0,842.1,,,,345.5,7.0,0.7,100.9,1316.0,38.749,-121.332,20220904
70803,0.01061,0.001719,0.01233,,,,,,,,414.09,1903.8,1903.9,,68.1,,0.242,27.44,0.0,842.1,,,,345.8,7.1,0.1,100.7,1319.0,38.75,-121.332,20220904
70804,0.01061,0.001745,0.01235,,,,,,,,414.1,,1904.2,69.1,68.2,0.243,0.243,27.47,0.0,842.28,,,,346.1,7.1,-0.2,100.2,1323.0,38.75,-121.332,20220904
70805,0.01059,0.001727,0.01232,,,,,,,414.11,414.11,1904.6,1904.6,,65.9,,0.243,27.48,0.0,842.24,,,,346.1,7.1,-0.9,99.8,1326.0,38.751,-121.333,20220904
70806,0.01061,0.00171,0.01232,,,,,,,,414.09,,1904.9,63.5,63.5,,0.243,27.51,0.0,842.22,,,,346.1,7.2,-1.9,99.4,1330.0,38.751,-121.333,20220904
70807,0.0106,0.001719,0.01232,,,,,,,414.08,414.08,1905.4,1905.3,,62.9,0.243,0.243,27.51,0.0,842.22,,,,345.8,7.2,-2.4,99.0,1333.0,38.752,-121.333,20220904
70808,0.01059,0.001745,0.01233,,,,,,,,414.07,,1905.6,62.0,62.2,,0.244,27.47,0.0,841.52,,,,345.3,7.2,-2.8,99.4,1337.0,38.753,-121.333,20220904
70809,0.01059,0.001727,0.01232,,,,,,,414.05,414.05,,1905.8,,63.3,0.245,0.245,27.45,0.0,841.22,,,,344.7,7.3,-2.7,99.4,1340.0,38.753,-121.333,20220904
70810,0.01059,0.001736,0.01232,,,,,,,,414.02,1906.0,1906.1,,65.2,,0.246,27.42,0.0,840.48,,,,344.4,7.4,-2.3,99.7,1344.0,38.754,-121.334,20220904
70811,0.01059,0.001736,0.01232,,,,,,,,413.98,,1906.4,66.5,65.9,0.247,0.246,27.43,0.0,840.6,,,,344.4,7.5,-1.9,99.3,1347.0,38.754,-121.334,20220904
70812,0.01061,0.001762,0.01237,,,,,,,413.95,413.95,1906.7,1906.7,,64.2,,0.247,27.48,0.0,840.78,,,,344.4,7.5,-2.0,98.7,1351.0,38.755,-121.334,20220904
70813,0.01061,0.001753,0.01236,,,,,,,,413.95,,1907.0,62.7,62.7,,0.247,27.5,0.0,840.54,,,,344.2,7.5,-2.1,98.5,1354.0,38.756,-121.334,20220904
70814,0.01059,0.001771,0.01236,,,,,,,413.95,413.94,1907.3,1907.2,,63.3,0.247,0.247,27.51,0.0,840.28,,,,343.9,7.5,-2.0,98.3,1358.0,38.756,-121.334,20220904
70815,0.0106,0.001788,0.01239,,,,,,,,413.89,,1907.4,63.9,63.8,,0.248,27.46,0.0,839.68,,,,343.5,7.4,-1.9,98.5,1362.0,38.757,-121.335,20220904
70816,0.01059,0.001771,0.01236,,,,,,,413.84,413.85,,1907.6,,66.1,0.249,0.249,27.47,0.0,839.4,,,,343.1,7.3,-2.0,98.4,1365.0,38.757,-121.335,20220904
70817,0.01061,0.001753,0.01236,,,,,,,,413.87,1907.8,1907.8,,69.1,,0.25,27.46,0.0,839.16,,,,342.9,7.3,-2.0,98.2,1369.0,38.758,-121.335,20220904
70818,0.01063,0.001719,0.01235,,,,,,,413.92,413.9,,1907.9,70.8,70.3,0.25,0.25,27.47,0.0,839.04,,,,342.6,7.2,-1.9,98.0,1372.0,38.758,-121.335,20220904
70819,0.01062,0.001771,0.01239,,,,,,,,413.91,1908.0,1908.0,,69.2,,0.25,27.45,0.0,838.6,,,,342.3,7.1,-1.7,98.1,1375.0,38.759,-121.335,20220904
70820,0.01063,0.001736,0.01237,,,,,,,,413.9,,1908.0,68.2,68.0,,0.251,27.46,0.0,838.28,,,,342.2,7.0,-1.7,98.1,1379.0,38.76,-121.336,20220904
70821,0.01062,0.001771,0.01239,,,,,,,413.89,413.89,1908.0,1908.0,,66.6,0.251,0.25,27.51,0.0,838.34,,,,342.2,6.9,-1.7,97.7,1382.0,38.76,-121.336,20220904
70822,0.01062,0.001745,0.01237,,,,,,,,413.92,,1907.8,64.9,65.2,,0.249,27.51,0.0,838.28,,,,342.4,6.8,-1.9,97.5,1385.0,38.761,-121.336,20220904
70823,0.01063,0.001788,0.01242,,,,,,,413.94,413.94,,1907.4,,66.0,0.248,0.248,27.55,0.0,838.32,,,,342.4,6.6,-2.2,97.1,1387.0,38.761,-121.336,20220904
70824,0.01065,0.001762,0.01241,,,,,,,,413.98,1907.2,1907.0,,67.5,,0.247,27.55,0.0,838.02,,,,342.2,6.5,-2.2,97.1,1390.0,38.762,-121.336,20220904
70825,0.01064,0.001805,0.01244,,,,,,,414.04,414.02,,1906.6,68.3,68.4,0.245,0.245,27.44,0.0,836.68,,,,341.6,6.3,-2.3,98.4,1392.0,38.762,-121.337,20220904
70826,0.01066,0.001788,0.01244,,,,,,,,414.06,1906.2,1906.2,,68.6,,0.246,27.38,0.0,836.04,,,,341.2,6.3,-2.5,99.0,1395.0,38.763,-121.337,20220904
70827,0.01064,0.001745,0.01239,,,,,,,,414.09,,1907.3,68.8,68.8,,0.247,27.4,0.0,835.98,,,,341.1,6.3,-2.7,98.8,1397.0,38.763,-121.337,20220904
70828,0.01066,0.001771,0.01243,,,,,,,414.11,414.1,1908.5,1908.3,,68.8,0.248,0.252,27.4,0.0,836.0,,,,340.8,6.2,-2.7,98.7,1399.0,38.764,-121.337,20220904
70829,0.01066,0.001762,0.01242,,,,,,,,414.05,,1909.9,68.8,68.8,,0.259,27.39,0.0,835.64,,,,340.4,6.2,-2.8,98.8,1402.0,38.765,-121.338,20220904
70830,0.01066,0.001771,0.01243,,,,,,,414.0,414.0,,1911.6,,70.7,0.265,0.267,27.29,0.0,834.5,,,,339.7,6.2,-3.1,99.8,1404.0,38.765,-121.338,20220904
70831,0.01065,0.001762,0.01241,,,,,,,,413.84,1912.6,1913.2,73.9,73.0,,0.278,27.23,0.0,833.66,,,,339.1,6.2,-3.0,100.5,1406.0,38.766,-121.338,20220904
70832,0.01065,0.001805,0.01245,,,,,,,413.63,413.68,,1914.5,,72.7,0.288,0.288,27.23,0.0,833.48,,,,338.7,6.3,-2.8,100.5,1408.0,38.766,-121.338,20220904
70833,0.01065,0.001788,0.01244,,,,,,,,413.63,1915.5,1915.5,,70.7,,0.296,27.21,0.0,833.18,,,,338.5,6.3,-2.6,100.7,1411.0,38.767,-121.339,20220904
70834,0.01065,0.001805,0.01245,,,,,,,,413.63,,1915.1,69.2,70.4,0.307,0.304,27.22,0.0,833.06,,,,338.2,6.3,-2.4,100.6,1413.0,38.768,-121.339,20220904
70835,0.01065,0.001805,0.01245,,,,,,,413.63,413.59,1914.7,1914.7,,74.6,,0.31,27.19,0.0,832.72,,,,337.9,6.4,-2.3,100.9,1416.0,38.768,-121.339,20220904
70836,0.01065,0.001753,0.0124,,,,,,,,413.5,,1914.6,78.9,78.9,,0.315,27.17,0.0,832.36,,,,337.6,6.5,-2.2,101.1,1418.0,38.769,-121.339,20220904
70837,0.01066,0.001814,0.01247,,,,,,,413.41,413.41,1914.4,1914.4,,75.1,0.318,0.32,27.17,0.0,832.12,,,,337.3,6.6,-2.2,101.0,1421.0,38.769,-121.34,20220904
70838,0.01063,0.001796,0.01243,,,,,,,,413.37,,1914.5,70.2,71.4,,0.324,27.18,0.0,832.12,,,,337.1,6.7,-2.5,100.7,1424.0,38.77,-121.34,20220904
70839,0.01065,0.001822,0.01247,,,,,,,413.32,413.33,,1914.8,,69.6,0.328,0.328,27.14,0.0,831.58,,,,336.7,6.6,-2.3,101.0,1427.0,38.77,-121.34,20220904
70840,0.01068,0.001796,0.01247,,,,,,,,413.28,1915.1,1915.1,,68.7,,0.331,27.12,0.0,831.02,,,,336.2,6.5,-2.2,101.2,1430.0,38.771,-121.34,20220904
70841,0.01068,0.001822,0.0125,,,,,,,,413.22,,1915.4,68.1,69.2,0.334,0.334,27.1,0.0,830.6,,,,335.8,6.5,-2.0,101.4,1432.0,38.771,-121.341,20220904
70842,0.01066,0.001788,0.01244,,,,,,,413.18,413.17,1915.6,1915.6,,72.2,,0.337,27.1,0.0,830.48,,,,335.6,6.6,-1.6,101.3,1435.0,38.772,-121.341,20220904
70843,0.01065,0.001831,0.01248,,,,,,,,413.15,,1916.0,75.0,75.0,,0.341,27.09,0.0,830.28,,,,335.4,6.6,-1.1,101.3,1437.0,38.772,-121.341,20220904
70844,0.01066,0.001814,0.01247,,,,,,,413.12,413.13,1916.6,1916.4,,74.6,0.343,0.344,27.07,0.0,829.74,,,,335.2,6.6,-0.7,101.5,1441.0,38.773,-121.342,20220904
70845,0.01068,0.001779,0.01245,,,,,,,,413.13,,1916.6,74.0,74.1,,0.347,27.06,0.0,829.44,,,,335.1,6.7,-0.5,101.5,1444.0,38.774,-121.342,20220904
70846,0.01067,0.001839,0.01251,,,,,,,413.14,413.14,,1916.6,,74.9,0.35,0.35,27.05,0.0,829.36,,,,335.2,6.7,-0.5,101.4,1446.0,38.774,-121.342,20220904
70847,0.01067,0.001831,0.0125,,,,,,,,413.11,1916.6,1916.4,,76.1,,0.352,27.07,0.0,829.38,,,,335.2,6.6,-0.3,101.0,1449.0,38.775,-121.343,20220904
70848,0.0107,0.001822,0.01252,,,,,,,413.06,413.07,,1916.1,76.7,75.9,0.354,0.353,27.07,0.0,829.14,,,,335.2,6.5,-0.4,101.0,1452.0,38.775,-121.343,20220904
70849,0.01068,0.001822,0.0125,,,,,,,,413.07,1915.8,1915.8,,74.2,,0.355,27.07,0.0,829.06,,,,335.1,6.6,-1.0,100.8,1455.0,38.776,-121.343,20220904
70850,0.01067,0.001831,0.0125,,,,,,,,413.09,,1915.7,72.7,72.8,,0.357,27.07,0.0,828.96,,,,335.0,6.7,-1.1,100.7,1457.0,38.776,-121.343,20220904
70851,0.01068,0.001822,0.01251,,,,,,,413.11,413.1,1915.6,1915.6,,73.6,0.358,0.358,27.01,0.0,828.18,,,,334.6,6.7,-0.7,101.1,1460.0,38.777,-121.344,20220904
70852,0.01068,0.001814,0.0125,,,,,,,,413.06,,1915.6,74.6,74.4,,0.359,27.0,0.0,827.72,,,,334.4,6.7,-0.4,101.3,1463.0,38.778,-121.344,20220904
70853,0.01068,0.001805,0.01249,,,,,,,413.01,413.01,,1915.7,,75.0,0.36,0.36,26.97,0.0,827.42,,,,334.4,6.8,-0.1,101.4,1466.0,38.778,-121.344,20220904
70854,0.01068,0.001865,0.01254,,,,,,,,413.02,1915.7,1915.8,,75.5,,0.362,26.95,0.0,827.06,,,,334.4,6.9,0.1,101.4,1469.0,38.779,-121.345,20220904
70855,0.01068,0.001814,0.0125,,,,,,,413.03,413.03,,1916.1,75.8,76.3,0.365,0.364,26.97,0.0,827.12,,,,334.6,6.9,0.1,101.1,1472.0,38.779,-121.345,20220904
70856,0.01069,0.001839,0.01253,,,,,,,,413.02,1916.3,1916.3,,77.2,,0.365,27.01,0.0,827.4,,,,334.7,7.0,0.0,100.5,1475.0,38.78,-121.345,20220904
70857,0.01067,0.001848,0.01251,,,,,,,,413.01,,1916.3,78.0,77.8,0.367,0.366,26.97,0.0,827.22,,,,334.7,7.1,-0.4,100.5,1479.0,38.78,-121.346,20220904
70858,0.01068,0.001839,0.01251,,,,,,,413.0,413.0,1916.3,1916.3,,77.0,,0.367,27.13,0.0,826.48,,,,334.6,7.0,-0.5,100.8,1482.0,38.781,-121.346,20220904
70859,0.01068,0.001848,0.01253,,,,,,,,412.99,,1916.3,76.0,76.1,,0.368,27.13,0.0,826.18,,,,334.7,7.2,0.0,100.7,1485.0,38.781,-121.346,20220904
70860,0.01068,0.001857,0.01253,,,,,,,412.98,412.98,,1916.2,,74.5,0.368,0.368,27.14,0.0,826.3,,,,335.0,7.2,0.7,100.6,1489.0,38.782,-121.347,20220904
70861,0.01069,0.001857,0.01255,,,,,,,,412.99,1916.2,1916.2,71.8,72.7,,0.368,27.12,0.0,826.14,,,,335.4,7.1,0.5,100.3,1491.0,38.782,-121.347,20220904
70862,0.01069,0.001865,0.01256,,,,,,,413.0,413.0,,1916.1,,73.0,0.369,0.369,27.15,0.0,826.26,,,,335.7,7.1,0.4,99.9,1495.0,38.783,-121.347,20220904
70863,0.01068,0.001857,0.01254,,,,,,,,413.0,1916.0,1916.0,,75.3,,0.369,27.12,0.0,825.84,,,,335.9,7.0,0.4,99.9,1498.0,38.784,-121.347,20220904
70864,0.01069,0.001848,0.01254,,,,,,,,413.0,,1916.3,77.2,76.6,0.369,0.369,27.1,0.0,825.32,,,,335.9,7.0,0.3,100.1,1502.0,38.784,-121.348,20220904
70865,0.01069,0.001891,0.01258,,,,,,,413.0,413.0,1916.7,1916.7,,73.7,,0.37,27.06,0.0,824.88,,,,336.0,6.9,0.5,100.2,1505.0,38.785,-121.348,20220904
70866,0.01068,0.001874,0.01255,,,,,,,,413.0,,1917.0,70.4,70.8,,0.372,27.05,0.0,824.48,,,,336.1,6.9,0.5,100.3,1509.0,38.785,-121.348,20220904
70867,0.01068,0.001891,0.01257,,,,,,,413.01,413.01,,1917.4,,73.5,0.374,0.374,27.04,0.0,824.16,,,,336.3,6.8,0.5,100.3,1512.0,38.786,-121.349,20220904
70868,0.01069,0.001891,0.01258,,,,,,,,412.91,1917.6,1917.6,79.1,77.3,,0.376,27.04,0.0,824.1,,,,336.5,6.8,0.6,100.1,1515.0,38.786,-121.349,20220904
70869,0.01071,0.001891,0.0126,,,,,,,412.78,412.82,,1917.8,,77.8,0.377,0.377,27.02,0.0,823.88,,,,337.0,6.7,0.7,100.0,1518.0,38.787,-121.349,20220904
70870,0.0107,0.001908,0.01261,,,,,,,,412.76,1918.0,1918.0,,75.3,,0.378,27.09,0.0,824.58,,,,337.6,6.7,0.6,99.0,1522.0,38.787,-121.35,20220904
70871,0.01071,0.001883,0.01259,,,,,,,,412.74,,1918.1,73.3,73.7,0.38,0.38,27.09,0.0,824.48,,,,337.9,6.6,0.3,99.0,1525.0,38.788,-121.35,20220904
70872,0.0107,0.001865,0.01256,,,,,,,412.72,412.73,1918.4,1918.3,,75.4,,0.38,27.09,0.0,824.0,,,,338.1,6.6,-0.3,99.0,1528.0,38.789,-121.35,20220904
70873,0.01071,0.001908,0.01262,,,,,,,,412.76,,1918.3,77.3,77.2,,0.381,27.09,0.0,824.04,,,,338.2,6.6,-0.7,98.8,1531.0,38.789,-121.35,20220904
70874,0.01069,0.001865,0.01256,,,,,,,412.78,412.78,1918.2,1918.2,,76.9,0.381,0.381,27.04,0.0,823.42,,,,338.0,6.9,-0.8,99.1,1534.0,38.79,-121.351,20220904
70875,0.01066,0.0019,0.01256,,,,,,,,412.8,,1918.2,76.3,76.5,,0.379,27.01,0.0,823.06,,,,337.8,7.1,-0.7,99.3,1537.0,38.79,-121.351,20220904
70876,0.01068,0.001908,0.01258,,,,,,,412.82,412.81,,1918.1,,73.5,0.378,0.378,26.97,0.0,822.24,,,,337.6,7.3,-0.5,99.7,1540.0,38.791,-121.351,20220904
70877,0.01068,0.001891,0.01257,,,,,,,,412.83,1918.1,1918.1,,69.1,,0.377,27.02,0.0,822.66,,,,337.9,7.5,-0.8,99.0,1544.0,38.791,-121.351,20220904
70878,0.01067,0.001917,0.01258,,,,,,,,412.83,,1918.3,66.1,67.3,0.376,0.376,27.07,0.0,822.84,,,,337.8,7.6,-0.8,98.5,1547.0,38.792,-121.352,20220904
70879,0.01067,0.001952,0.01262,,,,,,,412.84,412.87,1918.4,1918.4,,71.1,,0.374,27.06,0.0,822.32,,,,337.5,7.8,-1.1,98.6,1551.0,38.792,-121.352,20220904
70880,0.01066,0.001908,0.01256,,,,,,,,412.94,,1918.5,75.0,74.9,,0.372,26.97,0.0,821.18,,,,337.3,7.8,-1.0,99.4,1555.0,38.793,-121.352,20220904
70881,0.01069,0.001934,0.01263,,,,,,,413.01,413.01,1918.5,1918.5,,75.4,0.371,0.371,27.04,0.0,821.52,,,,337.3,7.9,-0.8,98.5,1559.0,38.794,-121.353,20220904
70882,0.01069,0.00196,0.01265,,,,,,,,413.04,,1918.5,76.0,75.8,,0.371,27.06,0.0,821.48,,,,337.2,7.8,-0.5,98.1,1564.0,38.794,-121.353,20220904
70883,0.01067,0.001934,0.0126,,,,,,,413.07,413.06,,1918.5,,75.1,0.371,0.371,27.03,0.0,820.82,,,,336.8,7.8,-0.4,98.2,1567.0,38.795,-121.353,20220904
70884,0.0107,0.001943,0.01264,,,,,,,,413.05,1918.5,1918.5,,73.7,,0.375,26.97,0.0,819.92,,,,336.5,7.7,-0.4,98.9,1571.0,38.795,-121.353,20220904
70885,0.01069,0.001934,0.01263,,,,,,,,413.03,,1918.4,72.7,73.3,0.381,0.379,26.95,0.0,819.26,,,,336.2,7.6,-0.5,99.1,1575.0,38.796,-121.354,20220904
70886,0.01068,0.001943,0.01263,,,,,,,413.01,413.02,1918.2,1918.2,,75.0,,0.383,27.01,0.0,819.6,,,,336.2,7.5,-0.7,98.3,1579.0,38.796,-121.354,20220904
70887,0.0107,0.00196,0.01266,,,,,,,,413.05,,1918.2,76.8,76.8,,0.387,27.0,0.0,819.22,,,,336.2,7.4,-0.7,98.4,1583.0,38.797,-121.354,20220904
70888,0.01071,0.001969,0.01268,,,,,,,413.07,413.08,1918.3,1918.3,,75.8,0.39,0.391,26.97,0.0,818.86,,,,336.0,7.2,-0.7,98.4,1586.0,38.797,-121.355,20220904
70889,0.01072,0.001926,0.01264,,,,,,,,413.11,,1918.3,74.5,74.8,,0.397,26.89,0.0,817.82,,,,335.5,7.0,-0.7,99.0,1590.0,38.798,-121.355,20220904
70890,0.01073,0.001934,0.01266,,,,,,,413.16,413.15,,1918.4,,75.3,0.402,0.402,26.81,0.0,816.66,,,,335.0,6.8,-0.9,100.0,1593.0,38.798,-121.355,20220904
70891,0.01072,0.001952,0.01267,,,,,,,,413.14,1918.5,1918.5,,76.3,,0.412,26.81,0.0,816.4,,,,334.8,6.8,-0.4,100.1,1596.0,38.799,-121.355,20220904
70892,0.01073,0.001977,0.0127,,,,,,,,413.11,,1918.6,77.0,77.2,0.425,0.422,26.78,0.0,815.86,,,,334.7,7.0,0.5,100.3,1599.0,38.8,-121.356,20220904
70893,0.01073,0.002012,0.01274,,,,,,,413.1,413.07,1918.7,1918.7,,77.9,,0.429,26.79,0.0,815.76,,,,334.7,7.0,0.5,100.2,1602.0,38.8,-121.356,20220904
70894,0.01073,0.001977,0.0127,,,,,,,,413.02,,1918.7,78.6,78.5,,0.434,26.8,0.0,815.64,,,,334.9,7.1,0.0,100.1,1605.0,38.801,-121.356,20220904
70895,0.01073,0.00196,0.01269,,,,,,,412.97,412.97,1918.5,1918.6,,76.6,0.437,0.44,26.87,0.0,816.34,,,,335.1,7.1,-0.5,98.7,1608.0,38.801,-121.356,20220904
70896,0.01072,0.001943,0.01266,,,,,,,,412.92,,1918.5,74.2,74.7,,0.446,26.84,0.0,816.0,,,,335.1,7.1,-0.9,99.0,1611.0,38.802,-121.357,20220904
70897,0.01073,0.001943,0.01267,,,,,,,412.87,412.88,,1918.4,,74.7,0.452,0.452,26.81,0.0,815.4,,,,334.8,7.2,-0.1,99.0,1615.0,38.802,-121.357,20220904
70898,0.01071,0.001995,0.0127,,,,,,,,412.86,1918.4,1918.4,,75.3,,0.459,26.67,0.0,813.8,,,,334.5,7.3,0.3,100.5,1618.0,38.803,-121.357,20220904
70899,0.01073,0.001986,0.01272,,,,,,,412.83,412.84,,1918.4,75.7,76.0,0.468,0.466,26.78,0.0,814.56,,,,334.7,7.4,0.9,99.3,1621.0,38.803,-121.358,20220904
70900,0.01072,0.002003,0.01272,,,,,,,,412.81,1918.4,1918.4,,76.9,,0.473,26.76,0.0,814.06,,,,334.9,7.4,1.4,99.6,1624.0,38.804,-121.358,20220904
70901,0.01073,0.001995,0.01273,,,,,,,,412.78,,1918.3,77.7,77.9,,0.48,26.7,0.0,813.58,,,,335.0,7.5,1.9,99.9,1628.0,38.804,-121.358,20220904
70902,0.01071,0.001986,0.01269,,,,,,,412.76,412.76,1918.2,1918.2,,80.5,0.483,0.484,26.69,0.0,813.18,,,,335.1,7.6,1.4,99.9,1631.0,38.805,-121.358,20220904
70903,0.01071,0.001995,0.0127,,,,,,,,412.76,,1918.2,83.6,83.0,,0.487,26.77,0.0,813.82,,,,335.4,7.6,1.1,98.8,1635.0,38.806,-121.359,20220904
70904,0.01073,0.001952,0.01268,,,,,,,412.76,412.76,,1918.3,,82.5,0.49,0.49,26.76,0.0,813.54,,,,335.5,7.6,1.2,98.8,1638.0,38.806,-121.359,20220904
70905,0.01073,0.002003,0.01273,,,,,,,,412.73,1918.3,1918.3,,81.1,,0.493,26.68,0.0,812.48,,,,335.3,7.6,1.5,99.4,1642.0,38.807,-121.359,20220904
70906,0.01071,0.001977,0.01269,,,,,,,412.69,412.7,,1918.3,80.3,80.3,0.496,0.495,26.68,0.0,812.08,,,,335.5,7.6,1.2,99.5,1646.0,38.807,-121.359,20220904
70907,0.01073,0.001943,0.01267,,,,,,,,412.69,1918.3,1918.3,,80.3,,0.5,26.71,0.0,812.18,,,,335.8,7.6,1.1,99.0,1649.0,38.808,-121.36,20220904
70908,0.01073,0.001977,0.01271,,,,,,,,412.68,,1918.4,80.4,80.5,,0.505,26.71,0.0,812.12,,,,336.1,7.5,1.0,98.7,1653.0,38.808,-121.36,20220904
70909,0.01073,0.001977,0.01271,,,,,,,412.68,412.67,1918.5,1918.4,,81.6,0.508,0.513,26.7,0.0,811.9,,,,336.3,7.3,1.0,98.5,1656.0,38.809,-121.36,20220904
70910,0.01074,0.002003,0.01275,,,,,,,,412.64,,1918.5,82.8,82.6,,0.524,26.67,0.0,811.38,,,,336.3,7.3,1.4,98.8,1659.0,38.809,-121.36,20220904
70911,0.01073,0.002003,0.01273,,,,,,,412.61,412.61,,1918.6,,84.1,0.534,0.536,26.6,0.0,810.6,,,,336.3,7.3,1.6,99.4,1663.0,38.81,-121.361,20220904
70912,0.01075,0.001986,0.01274,,,,,,,,412.59,1918.7,1918.6,86.3,85.6,,0.55,26.6,0.0,810.3,,,,336.6,7.3,1.7,99.4,1666.0,38.81,-121.361,20220904
70913,0.01073,0.001995,0.01272,,,,,,,412.55,412.56,,1918.5,,86.2,0.566,0.563,26.63,0.0,810.54,,,,337.1,7.4,2.0,98.8,1669.0,38.811,-121.361,20220904
70914,0.01073,0.002021,0.01276,,,,,,,,412.54,1918.4,1918.4,,86.1,,0.57,26.63,0.0,810.42,,,,337.5,7.3,1.9,98.6,1672.0,38.811,-121.361,20220904
70915,0.01074,0.00196,0.0127,,,,,,,,412.52,,1918.3,85.9,85.5,0.579,0.576,26.61,0.0,810.18,,,,337.9,7.2,1.7,98.5,1675.0,38.812,-121.362,20220904
70916,0.01073,0.001986,0.01271,,,,,,,412.5,412.49,1918.2,1918.2,,83.3,,0.58,26.59,0.0,809.94,,,,338.1,7.1,1.8,98.6,1678.0,38.813,-121.362,20220904
70917,0.01073,0.002003,0.01273,,,,,,,,412.44,,1918.2,80.7,81.1,,0.582,26.55,0.0,809.4,,,,338.3,7.2,1.7,98.8,1681.0,38.813,-121.362,20220904
70918,0.01073,0.001977,0.01271,,,,,,,412.4,412.4,,1918.2,,82.6,0.583,0.583,26.56,0.0,809.34,,,,339.0,7.4,1.8,98.6,1684.0,38.814,-121.362,20220904
70919,0.01074,0.001995,0.01274,,,,,,,,412.45,1918.2,1918.1,85.9,84.8,,0.583,26.61,0.0,809.94,,,,339.8,7.3,1.5,97.7,1687.0,38.814,-121.362,20220904
70920,0.01074,0.002012,0.01276,,,,,,,412.53,412.51,,1918.1,,86.0,0.583,0.583,26.64,0.0,810.14,,,,340.2,7.3,1.2,97.0,1691.0,38.815,-121.363,20220904
70921,0.01074,0.002003,0.01275,,,,,,,,412.52,1918.0,1918.0,,86.2,,0.584,26.57,0.0,809.52,,,,340.3,7.3,0.8,97.4,1694.0,38.815,-121.363,20220904
70922,0.01078,0.002012,0.01279,,,,,,,,412.49,,1918.1,86.4,86.2,0.584,0.584,26.55,0.0,809.14,,,,340.4,7.4,0.8,97.4,1697.0,38.816,-121.363,20220904
70923,0.01076,0.002012,0.01277,,,,,,,412.47,412.48,1918.2,1918.2,,85.5,,0.585,26.51,0.0,808.6,,,,340.4,7.4,1.0,97.6,1700.0,38.816,-121.363,20220904
70924,0.01073,0.002003,0.01274,,,,,,,,412.49,,1918.1,84.6,84.7,,0.586,26.48,0.0,808.18,,,,340.6,7.5,1.0,97.9,1703.0,38.817,-121.363,20220904
70925,0.01074,0.002029,0.01277,,,,,,,412.51,412.51,,1917.9,,85.2,0.587,0.587,26.53,0.0,808.56,,,,341.0,7.5,0.4,97.1,1707.0,38.818,-121.364,20220904
70926,0.01074,0.002003,0.01275,,,,,,,,412.55,1917.8,1917.8,86.2,85.9,,0.587,26.53,0.0,808.42,,,,341.2,7.4,0.3,96.9,1710.0,38.818,-121.364,20220904
70927,0.01073,0.001986,0.01272,,,,,,,412.61,412.59,,1917.9,,84.4,0.586,0.586,26.46,0.0,807.7,,,,341.1,7.4,0.3,97.2,1713.0,38.819,-121.364,20220904
