GPSLat,GPSLon,GPSAlt,AmbTemp,CO2_ppm_zscore,CH4_ppb_zscore,CO_ppb_zscore,H2O_pct_zscore,NO_ppbv_zscore,NO2_ppbv_zscore,NOy_ppbv_zscore,O3_ppbv_zscore,NOx_ppbv_zscore,Ox_ppbv_zscore
38.886,-121.433,2370.73,,,-0.6718377861377585,-0.8620835744563938,,0.2939027161770111,-0.48710050131029864,-0.41850284184592534,0.4594104860959816,0.07753971834821946,0.45317966966074924
38.887,-121.433,2374.4,,-0.13557727641151918,,,-0.5839625551449767,0.3044395613152394,-0.28267728659364166,-0.05200514066988889,0.5368401938753826,0.19771197556686218,0.5333851716850004
38.887,-121.433,2375.38,,,-0.6529425952566167,,,0.8523555085031114,-0.2599635960695687,-0.8949498533747728,0.576921454372954,0.8346249388256686,0.5737917314169163
38.887,-121.434,2378.4,,,,-0.793578162085543,-0.6230918416869965,-0.3699185275313724,0.784866168037789,-0.7117010027867545,0.4724672603489783,-0.0065808617048304235,0.4832567329198429
38.888,-121.434,2382.49,,-0.11148024616575339,-0.6340474043754688,,,-2.097961130200815,1.0801441448507378,-0.5925892499045428,0.4493901709715883,-1.8211819457063352,0.46411678357314773
38.888,-121.435,2387.35,,,,-0.8278308682709684,,0.5046396189415772,0.7394387869896429,-1.1973104568450028,0.3798552569265585,0.9547971960443111,0.389987455944672
38.889,-121.436,2389.97,,-0.09340747348142475,-0.6313480913924442,,-0.6657783360964726,-0.7597817976458198,0.28516497650818307,-0.7300258878455564,0.3828917160551618,-0.703579953572958,0.3872531774665724
38.889,-121.436,2391.81,,,,-0.9676960851947884,,-0.9072976295810161,0.875720930134081,-0.1161422383756952,0.35677816754916847,-0.5713904706324511,0.36872084555945345
38.89,-121.437,2397.57,,-0.0813589583585333,,,-0.7013504147710357,-0.20132900531971948,-0.12368145292513075,0.2870052329179448,0.41781099603410765,-0.29499427902957287,0.41641881456629953
38.89,-121.437,2398.48,,,-0.620550839460364,,,0.5257133092180338,0.12616914283967215,-0.4643150544929299,0.5292490460538732,0.6663837787195688,0.5312585106464792
38.89,-121.438,2402.51,,-0.07533470079709612,,-0.8164132995424933,-0.7333652855781427,0.5467869994944905,-0.8278058591713935,-0.9132747384335747,0.5565771782113075,0.1856947498449979,0.5455375204765536
38.891,-121.438,2406.17,,,-0.6070542745452593,,,0.23068164534764124,-1.2593659791287803,-0.9041122959041737,0.7305662862803128,-0.40314931052635133,0.7141513599593592
38.891,-121.439,2410.05,,,,-0.8535203979100373,,1.315976694585157,-0.4643868107862256,-1.5454832729622376,0.8189272469226864,1.255227839090918,0.8134968113303078
38.892,-121.439,2413.72,,-0.04973160616096246,-0.6016556485792162,,-0.7653801563852498,-0.22240269559617606,-0.010113000304765765,-1.1240109166097956,0.7943319279809957,-0.25894260186398005,0.7946606707033986
38.892,-121.44,2416.19,,,,-0.6080426702478223,,0.33605009672992425,-0.12368145292513075,-0.2993910889637135,0.7633600448692345,0.32990145850736907,0.7624569464057837
38.892,-121.44,2421.33,,-0.03768309103807956,,,-0.8009522350598132,-0.9283713198574728,0.875720930134081,-1.3897217499624221,0.7909918229395305,-0.5954249220761797,0.8031673148574877
38.893,-121.44,2422.21,,,-0.5908583966471299,-0.9477153399199572,,-0.20132900531971948,0.48958819122484004,-0.2535788763167089,0.8556684023787946,0.02947081546076242,0.8627138239360989
38.893,-121.441,2424.87,,-0.03467096225736098,,,-0.8294098979994639,-0.08542370879920805,-0.41895942973807965,-0.48263993955173173,0.8195345387484079,-0.31902873047330144,0.8147120462094625
38.893,-121.442,2429.31,,,-0.5908583966471299,,,1.2316819334793303,0.603156643845205,-0.07949246825809166,0.8996970597435525,1.71188241652176,0.9079813231846355
38.894,-121.442,2431.2,,,,-0.8049957308140182,-0.882768016011309,0.3044395613152394,-1.0322290738880504,-0.08865491078749245,0.998381981423179,-0.21087369897652297,0.985148738010999
38.894,-121.443,2434.7,,-0.009067867621227325,-0.5854597706810929,,,-0.43313959836074223,-1.6454987180380212,-0.7483507729043583,1.0266210513191967,-1.364527368275493,1.0048963047972725
38.895,-121.443,2435.23,,,,-0.8078501229961369,,-0.6017291205723951,0.603156643845205,-0.006192928022884286,1.0026330242032253,-0.3670976333607585,1.0112762879128383
38.895,-121.443,2436.8,,0.01201703384381989,-0.5773618317320252,,-0.9467977576255232,-1.2234029837278653,0.421447119652621,-1.0781987039627912,1.036337720530728,-1.1722517567256645,1.042568586051089
38.895,-121.444,2439.46,,,,-0.7393447106252864,,0.030481587721303344,0.28516497650818307,0.5069038536235669,1.110427323268664,0.1856947498449979,1.1151788700806196
38.896,-121.444,2440.6,,0.037620128479953545,,,-1.0179419149746498,0.062092123135988296,-0.19182252449734974,-1.0507113763745883,1.143828373683307,-0.018598087426694703,1.1419140374220373
38.896,-121.445,2443.63,,,-0.5611659538339019,,,0.7259133668443717,0.0807417617915262,-1.3255846522566157,1.3190320654037555,0.8706766159912612,1.3208573733776632
38.897,-121.445,2444.12,,,,-0.8078501229961369,-1.0463995779143005,0.6626922960150018,-0.8732332402195395,-0.9865742786687819,1.4274336562949157,0.2938497813417764,1.4165571201111455
38.897,-121.446,2447.07,,0.051174707993204296,-0.5449700759357786,,,0.34658694186815253,0.9665756922303728,-0.7941629855513629,1.4784461696554614,0.9067282931568541,1.4922054913385663
38.897,-121.447,2449.1,,,,-0.9905312226517389,,0.6732291411532301,-0.5779552634065906,-1.4355339626094266,1.6105321417497331,0.46209094144787616,1.6037032915010678
38.898,-121.447,2450.44,,0.060211094335368615,-0.5341728240036924,,-1.081971656588864,0.4519553932504356,-1.0549427644121234,-1.5454832729622376,1.9096233659172202,-0.04263253887042318,1.8965748973775047
38.898,-121.448,2454.26,,,,-0.8735011431848688,,-1.0442766163779842,0.444160810176694,-1.4355339626094266,2.0377619411443053,-0.9559416937321077,2.044833552634456
38.898,-121.448,2454.86,,0.055692901164282174,,,-1.1104293195285146,3.6446194701336134,-1.4637891938454373,-1.4172090775506248,2.073895804774692,3.394294017582758,2.0554668578270663
38.899,-121.449,2457.86,,,-0.5206762590885875,,,-0.1697184699050345,0.21702390493596413,-1.0965235890215927,2.1006166451064066,-0.07868421603601602,2.1046838704328574
38.899,-121.449,2460.16,,0.07075354506789222,,-0.7821605933570679,-1.1068721116610583,0.6626922960150018,0.421447119652621,-1.298097324668413,2.174402601931483,0.9788316474880397,2.1812436678196425
38.9,-121.45,2462.89,,,-0.5206762590885875,,,0.23068164534764124,0.23973759546003712,-0.9224371809629757,2.162864057242787,0.3899875871166905,2.1672684667093565
38.9,-121.45,2465.18,,,,-0.7364903184431674,,-0.254013231010861,-0.21453621502142273,-1.4538588476682284,,-0.41516653624821565,
38.901,-121.451,2467.13,,0.08129599580041583,-0.5206762590885875,,-1.1282153588657964,-0.7281712622311348,-0.39624573921400663,-0.24441643378730799,,-1.0400622737851575,
38.901,-121.451,2468.14,,,,-0.6394409842511292,,0.7891344376737415,-0.3053909771177147,-1.4080466350212237,,0.7505043587726186,
38.901,-121.452,2470.74,,0.09936876848474446,,,-1.1780162690101852,0.3149764064534677,-0.4416731202621526,-0.8308127556689664,1.7471728025369087,0.12560862123567657,1.7425438764445658
38.901,-121.452,2472.46,,,-0.5071796941734827,-0.6194602389762977,,-0.6228028108488518,-0.5325278823584446,-1.1698231292568004,2.0741994506875514,-1.0040105966195647,2.068226824058196
38.902,-121.453,2475.81,,0.10840515482690878,,,-1.2135883476847487,0.062092123135988296,0.535015572272986,-0.7208634453161554,2.2187349052091005,0.35393590995109764,2.227118784507758
38.902,-121.454,2477.25,,,-0.4855851903093164,,,0.12531319396535814,1.4208495027118326,-1.7562194511384588,2.062357260085998,0.9067282931568541,2.0825058338882725
38.903,-121.454,2481.62,,,,-0.9134626337345317,-1.2171455555522048,0.873429198779568,-1.1685112170324885,-0.36352818666951997,1.9266275370374013,0.3779703613948262,1.912069142086736
38.903,-121.455,2482.3,,0.11141728360762736,-0.48288587732629173,,,-1.6448767892569978,0.3533060480804021,-0.8308127556689664,1.8021327127646412,-1.688992462765828,1.8078627511991643
38.903,-121.455,2485.91,,,,-0.8278308682709684,,-0.7597817976458198,-0.5779552634065906,-0.7300258878455564,2.0064864121196844,-1.1722517567256645,1.9998698621057096
38.904,-121.456,2488.45,,0.1279839919015967,-0.47748725136025477,,-1.2491604263593117,-0.23293954073440434,0.7167250964655699,-0.9590869510805792,2.2035526095660796,0.1135913955138123,2.2143588182766263
38.904,-121.457,2491.59,,,,-0.9305889868272444,,-0.6017291205723951,0.535015572272986,-0.9682493936099801,2.147681761599768,-0.40314931052635133,2.15602754407717
38.904,-121.457,2494.69,,0.1415385714148389,,,-1.295404128636244,-1.6764873246716827,0.875720930134081,-1.490508617785832,2.198390629047454,-1.4486479483285428,2.2110169223589504
38.905,-121.458,2497.4,,,-0.4720886253942116,,,0.6310817606003168,-0.7369510970751016,-1.930305859197076,2.0480859021815583,0.32990145850736907,2.0393649956782567
38.905,-121.458,2501.15,,,,-0.7992869464497806,-1.3487622466480893,1.4634925265203533,1.0574304543266648,-0.4368277269047272,2.1504145748155117,2.228623122561924,2.1660532318302015
38.905,-121.459,2501.89,,0.16412953727025398,-0.4855851903093164,,,-0.011665792831609892,-0.8278058591713935,-1.0965235890215927,2.290091694731293,-0.45121821341380836,2.280285310470803
38.906,-121.459,2505.96,,,,-0.8278308682709684,,0.23068164534764124,-1.1230838359843425,-1.1514982441979984,2.428250585082771,-0.3310459561951657,2.414568764617468
38.906,-121.46,2508.27,,0.18672050312566046,-0.4801865643432732,-0.8278308682709684,,0.2517553356240978,-1.3956481222732182,-1.9577931867852785,2.386651095020897,-0.45121821341380836,2.3693012653689314
38.907,-121.461,2512.34,,,,-0.7764518089928304,,-1.1496450677602672,0.39873342912854814,-1.8753312040206704,2.387258386846619,-1.0881311766726147,2.393909771671828
38.907,-121.461,2513.28,,0.2032872114196298,,,-1.4448068590694105,0.9998713404383077,-0.6233826444547366,-1.2614475545508093,2.3790599471993876,0.81059048738194,2.3720355438470313
38.907,-121.461,2516.56,,,-0.5017810682074396,,,-0.49636066919011207,-0.6915237160269556,-1.5638081580210395,2.329262017490283,-0.9319072422883792,2.3212994876422974
38.907,-121.462,2519.93,,0.18672050312566046,,-0.896336280641819,-1.4341352354670416,0.3676606321446092,-0.07825407187698476,-0.8949498533747728,2.289788048818431,0.3779703613948262,2.290007189504047
38.908,-121.462,2521.89,,,-0.542270762952754,,,-0.15918162476680622,-0.3053909771177147,-0.6933761177279527,2.2831078387355026,-0.3550804076388942,2.280285310470803
38.908,-121.463,2526.55,,,,-0.6166058467941786,,0.030481587721303344,-0.3735320486899336,-0.7208634453161554,2.33472764392177,-0.1628047960890659,2.330717557955751
38.908,-121.464,2527.97,,0.17919018117385546,-0.5503687019018155,,-1.3950059489250217,0.1042395036889015,-0.3735320486899336,0.3603047731531522,2.377541717635085,-0.07868421603601602,2.373858396165764
38.909,-121.464,2532.51,,,,-0.8506660057279185,,1.3686609202762985,0.421447119652621,-1.2614475545508093,2.3684323402492726,1.7960029965748099,2.375377439764709
38.909,-121.465,2535.92,,0.16714166605097255,,,-1.3950059489250217,1.4740293716585817,-0.3735320486899336,-1.0965235890215927,2.322885453320214,1.4835551278063392,2.319172826603774
38.91,-121.466,2539.01,,,-0.5692638927829635,-0.8934818884597002,,1.4002714556909834,-0.3281046676417877,-0.09781735331689337,2.3905984918880816,1.435486224918882,2.3875297885562623
38.91,-121.466,2540.83,,0.1822023099545826,,,-1.4199064039972162,-1.8240031566068788,0.784866168037789,0.5343911812117697,2.372076091203598,-1.6649580113220994,2.3841878926385864
38.91,-121.467,2545.81,,,-0.6232501524433826,,,0.9682608050236228,-0.12368145292513075,-0.6292390200221463,2.3341203520960487,1.0389177760973611,2.3334518364338503
38.91,-121.467,2546.53,,,,-0.9420065555557195,-1.4234636118646724,0.4624922383886639,0.784866168037789,-1.1331733591391966,2.3159015973244244,0.9427799703224469,2.327679470757863
38.911,-121.468,2549.1,,0.18672050312566046,-0.6286487784094257,,,0.05155527799775998,-0.5098141918343716,0.2870052329179448,2.4164083944812154,-0.21087369897652297,2.4109230599800022
38.911,-121.468,2552.49,,,,-1.0590366350225895,,0.019944742583075024,0.37601973860447513,0.030456842094719397,2.440700067510046,0.22174642701059075,2.446772488915085
38.911,-121.469,2554.75,,0.1520810221473625,,,-1.37721990958774,1.8428189514965725,-1.4865028843695103,-0.9865742786687819,2.505073001036451,1.3153139677002392,2.4865714312074227
38.912,-121.469,2558.26,,,-0.6259494654264072,-0.9848224382875012,,-0.12757108935212128,0.444160810176694,-0.5101272671399345,2.3584120251248795,0.08955694407008373,2.3656555607314673
38.912,-121.47,2562.0,,0.11292334799798666,,,-1.2847325050338751,0.12531319396535814,-0.6233826444547366,0.2870052329179448,2.4276432932570495,-0.18683924753279446,2.4206449390132456
38.913,-121.47,2564.64,,,-0.6394460303415119,,,-1.4025293510777466,1.0347167638025918,-0.03368025561108705,2.3365495193989325,-1.0520794995070217,2.351680359621179
38.913,-121.471,2567.84,,,,-0.8563747900921561,-1.2029167240823795,0.9366502696089379,0.012600690219307167,-0.2535788763167089,2.3523391068676727,1.0629522275410896,2.3538070206597026
38.913,-121.472,2571.47,,0.07978993141005654,-0.6664391601717214,,,1.0841661015441342,-0.5098141918343716,-1.1514982441979984,2.324403682884517,0.9668144217661755,2.3188690178839857
38.914,-121.472,2573.66,,,,-0.8021413386318994,,1.178997707788189,-1.8272082422306053,-0.785000543021962,2.447987569418696,0.3779703613948262,2.4248982610902883
38.914,-121.473,2578.64,,0.05268077238356359,-0.66913847315474,,-1.1317725667332528,1.4845662167968101,-1.0549427644121234,-0.8491376407277682,2.4464693398543953,1.1470728075941394,2.4337087139641653
38.914,-121.473,2579.39,,,,-0.8506660057279185,,0.3044395613152394,-0.5098141918343716,-1.0507113763745883,2.516307899812285,0.07753971834821946,2.510876128790529
38.915,-121.474,2583.52,,0.01653522701490633,,,-1.0250563307095624,-0.6544133462635368,0.603156643845205,-0.27190376137551076,2.445558402115814,-0.41516653624821565,2.455279133069172
38.915,-121.474,2586.37,,,-0.6772364121038016,,,-0.18025531504326284,-0.35081835816586066,-1.288934882139012,2.490801643132011,-0.3911320848044871,2.4877866660865773
38.915,-121.475,2588.24,,,,-0.8906274962775816,-0.9823698363000866,0.22014480020941293,-0.14639514344920376,-0.015355370552285207,2.4385745461200243,0.17367752412313361,2.43796203604121
38.916,-121.475,2593.89,,0.007498840672742014,-0.6934322900019311,,,0.9366502696089379,-0.21453621502142273,-0.15279200849329888,2.495356331824917,0.9547971960443111,2.493862840482355
38.916,-121.476,2594.77,,,,-0.7821605933570679,,-0.4858238240518838,-0.5779552634065906,-0.785000543021962,2.5029474796464286,-0.8477866622353294,2.4965971189604548
38.916,-121.476,2597.94,,-0.01810425396339164,-0.7015302289509927,,-0.9183400946858724,0.22014480020941293,-0.3735320486899336,-0.09781735331689337,2.5330084250196063,0.05350526690449098,2.529408460697648
38.917,-121.477,2602.05,,,,-0.8649379666385124,,0.6626922960150018,-1.2593659791287803,-1.9669556293146795,2.473190180186108,0.08955694407008373,2.457709602827484
38.917,-121.477,2605.25,,-0.043707348599516735,,,-0.8578675609391146,-0.5911922754341669,0.37601973860447513,0.690152704211585,2.49657091547636,-0.4752526648575369,2.5029771020760205
38.918,-121.478,2609.82,,,-0.7123274808830727,,,0.5151764640798054,-1.554643955941729,-0.2993910889637135,2.313168784108683,-0.23490815042025154,2.293652894141513
38.918,-121.479,2612.96,,,,-0.7735974168107116,-0.8151810665296385,-1.6343399441187694,1.0347167638025918,0.10375638232992664,2.194139586267408,-1.3164584653880358,2.2091940700402173
38.918,-121.479,2617.32,,-0.048225541770603175,-0.717726106849116,,,0.4519553932504356,-0.6460963349788096,-0.03368025561108705,2.2952536752499184,0.16166029840126933,2.2875767197457355
38.919,-121.479,2618.1,,,,-0.9048994571881754,,0.1990711099329563,1.2164262879951755,-0.03368025561108705,2.2706583563082274,0.8826938417131255,2.2881843371853137
38.919,-121.48,2622.29,,-0.07533470079709612,-0.7285233587812022,,-0.7618229485177934,0.7153765217061434,-0.05554038135291179,-0.10697979584629429,2.4112464139625875,0.7865560359382114,2.4118344861393686
38.919,-121.481,2625.63,,,,-0.9048994571881754,,-1.518434647598258,1.2164262879951755,0.378629658211954,2.26580002170246,-1.0881311766726147,2.283323397668693
38.92,-121.481,2627.7,,-0.10696205299466695,,,-0.6800071675662975,1.0841661015441342,-0.19182252449734974,-0.27190376137551076,2.2251114693791667,1.1350555818722754,2.22408069730987
38.92,-121.482,2633.09,,,-0.7447192366793255,,,,,,,,
38.92,-121.482,2636.04,,-0.1340712120211599,,-0.7992869464497806,-0.6159774259520838,,,,,,
38.921,-121.482,2637.23,,,-0.7582158015944302,,,,,,,,
38.921,-121.483,2640.67,,,,-0.8306852604530872,,,,,,,
38.921,-121.484,2643.18,,-0.09943173104286192,-0.7582158015944302,,-0.6515495046266472,,,,,,
38.922,-121.484,2646.43,,,,-0.6537129451617231,,,,,,,
38.922,-121.485,2647.89,,-0.045213412989884585,,,-0.7013504147710357,,,,,,
38.923,-121.486,2651.79,,,-0.7663137405434919,-0.9448609477378384,,,,,,,
38.923,-121.486,2652.43,,0.03008980652814852,,,-0.9218973025533288,,,,,,
38.923,-121.486,2654.47,,,-0.742019923696307,,,,,,,,
38.924,-121.487,2658.01,,,,-0.8649379666385124,-1.0962004880586893,,,,,,
38.924,-121.487,2659.5,,0.09183844653293943,-0.7312226717642207,,,,,,,,
38.924,-121.488,2663.5,,,,-1.0533278506583519,,,,,,,
38.924,-121.488,2664.08,,0.13099612068231528,,,-1.2242599712871174,,,,,,
38.925,-121.489,2667.02,,,-0.7258240457981776,-0.9106082415524129,,,,,,,
38.925,-121.49,2669.11,,0.24997520752081068,,,-1.3025185443711569,,,,,,
38.926,-121.49,2671.8,,,-0.7096281679000543,,,,,,,,
38.926,-121.491,2673.68,,,,-0.7907237699034243,-1.263389257829137,,,,,,
38.926,-121.491,2675.45,,0.29967533240271016,-0.7231247328151591,,,,,,,,
38.927,-121.492,2678.32,,,,-0.8164132995424933,,,,,,,
38.927,-121.492,2680.25,,0.29816926801235083,,,-1.295404128636244,,,,,,
38.927,-121.493,2681.33,,,-0.7339219847472453,-0.8478116135457999,,,,,,,
38.928,-121.493,2684.01,,0.31021778313523374,,,-1.3594338702504583,,,,,,
38.928,-121.494,2686.01,,,-0.7231247328151591,,,,,,,,
38.928,-121.494,2689.07,,,,-1.0675998115689458,-1.4199064039972162,,,,,,
38.929,-121.495,2690.72,,0.22437211288467704,-0.7555164886114117,,,,,,,,
38.929,-121.496,2694.08,,,,-1.013366360108689,,,,,,,
38.929,-121.496,2696.1,,0.2258781772750363,-0.7528171756283871,,-1.451921274804323,,,,,,
38.93,-121.497,2698.25,,,,-0.8306852604530872,,,,,,,
38.93,-121.497,2699.18,,0.21985391971359916,,,-1.4554784826717793,-0.04327632824629481,1.0347167638025918,,2.5685349968242717,0.49814261861346887,2.58379022153985
38.93,-121.498,2703.35,,,-0.7609151145774549,,,-0.21186585045794776,-0.07825407187698476,,2.6875641946655464,-0.2829770533077086,2.6879966124274217
38.93,-121.498,2704.09,,0.19876901824854337,,-1.0476190662941145,-1.4448068590694105,-0.001128947693381574,0.03531438074338018,,2.603757922716077,0.005436364017033857,2.605360640644857
38.931,-121.499,2707.89,,,-0.717726106849116,,,0.28336587103878275,-0.19182252449734974,,2.655074081989485,0.22174642701059075,2.6539700358110716
38.931,-121.499,2710.08,,,,-0.9448609477378384,,-1.7291715503628244,0.807579858561862,0.9833508651524143,2.7218761828187708,-1.5447857541034569,2.7341755378353225
38.932,-121.5,2712.82,,0.19876901824854337,-0.7339219847472453,,-1.4376924433344977,-0.5806554302959386,-0.032826690828838774,0.5802033938587741,2.509627689729357,-0.6795455021292295,2.5102685113509526
38.932,-121.5,2713.69,,,,-0.896336280641819,,2.4539559695138142,-1.6227850275139482,0.06710661221232296,2.677847525454013,1.9402097052371814,2.657615740448538
38.932,-121.501,2717.73,,0.20027508263890267,,,-1.409234780394847,-0.8967607844427878,0.10345545231559913,0.9558635375642115,2.3748089044193414,-0.967958919453972,2.3775041008032303
38.933,-121.501,2718.35,,,-0.7366212977302639,,,1.3054398494469286,-0.05554038135291179,1.3131987962108471,2.350213585477651,1.4475034506407463,2.3507689334618127
38.933,-121.502,2721.53,,0.19123869629673834,,-1.036201497565639,-1.4127919882623035,1.284366159170472,0.23973759546003712,0.5343911812117697,2.451327674460161,1.591710159303117,2.456190559228539
38.933,-121.503,2724.01,,,-0.7069288549170358,,,-0.4542132886371989,0.26245128598411016,0.6535029340939814,2.440700067510046,-0.3911320848044871,2.4455572540359305
38.934,-121.503,2727.11,,,,-0.9534241242841945,-1.4127919882623035,-0.6649501914017651,-0.4643868107862256,1.1116250605640272,2.220253134773401,-1.0040105966195647,2.2149664357162044
38.934,-121.504,2729.42,,0.18822656751601977,-0.6772364121038016,,,0.6310817606003168,-0.12368145292513075,1.4323105490930592,2.1127624816208224,0.6543665529977045,2.1122790884275777
38.934,-121.504,2732.03,,,,-0.8649379666385124,,1.073629256405906,-0.3053909771177147,0.9100513249172069,2.3180271187144483,1.0629522275410896,2.3152233132465194
38.935,-121.505,2734.79,,0.1837083743449419,,,-1.409234780394847,0.4098080126975225,0.444160810176694,0.30533011797674664,2.3159015973244244,0.7024354558851614,2.3231223399610306
38.935,-121.505,2736.81,,,-0.6718377861377585,-0.9876768304696201,,-0.03273948310806649,-0.23724990554549572,0.5069038536235669,2.4589188222816705,-0.1507875703672016,2.4571019853879053
38.936,-121.506,2740.25,,0.1852144387353012,,,-1.4127919882623035,1.6320820487320062,-0.9640880023158314,-0.555939479786939,2.2351317845035603,1.351365644865832,2.2234730798702915
38.936,-121.506,2740.85,,,-0.6745370991207831,,,-1.1496450677602672,0.0807417617915262,1.1849246007992342,,-1.280406788222443,
38.936,-121.507,2743.87,,,,-0.8392484369994434,-1.409234780394847,0.2412184904858695,0.23973759546003712,0.5527160662705715,,0.40200481283855477,
38.936,-121.507,2746.14,,0.1942508250774655,-0.66913847315474,,,0.1990711099329563,1.8296959321451465,1.3590110088578518,,1.1831244847597322,
38.937,-121.508,2749.31,,,,-0.8164132995424933,,-0.24347638587263268,1.3072810500914676,1.4139856640342574,2.4741011179246892,0.42603926428228334,2.4932552230427767
38.937,-121.508,2750.01,,0.18973263190637907,-0.6772364121038016,,-1.4056775725273907,-0.5911922754341669,-0.6460963349788096,0.6718278191527832,2.3110432627186586,-1.016027822341429,2.3033747731747547
38.937,-121.509,2751.96,,,,-0.8849187119133439,,-1.1285713774838106,0.694011405941497,-0.4368277269047272,1.9351296225974919,-0.9198900165665149,1.9454881012635075
38.938,-121.51,2754.53,,0.18822656751601977,,,-1.3950059489250217,-0.2750869212873176,1.7842685510970004,-0.31771597402251534,2.03442183610284,0.6303321015539759,2.0594163711843207
38.938,-121.51,2756.61,,,-0.6907329770189063,,,0.09370265855067318,0.48958819122484004,0.3694672156825531,1.7899868762502236,0.36595313567296195,1.7975332547263443
38.939,-121.511,2758.99,,,,-1.0105119679265702,-1.3950059489250217,-1.5078978024600296,1.3981358121877596,0.3236550030355485,1.6840144526619474,-0.9799761451758361,1.7036563603115948
38.939,-121.511,2761.32,,0.18973263190637907,-0.6880336640358878,,,-0.7387081073693632,-0.4416731202621526,-0.8124878706101647,1.495146694862783,-1.0761139509507505,1.4900788303000427
38.939,-121.512,2763.7,,,,-0.9106082415524129,,-0.23293954073440434,-1.2139385980806343,0.2503554628003414,,-0.9078727908446507,
38.94,-121.512,2766.02,,0.1927447606871062,-0.6880336640358878,,-1.3878915331901092,-1.4657504219071165,0.853007239610008,0.15873103750633216,,-1.2203206596131217,
38.94,-121.513,2767.87,,,,-0.8620835744563938,,0.4519553932504356,0.3305923575563291,-0.31771597402251534,,0.7024354558851614,
38.94,-121.513,2769.02,,0.1927447606871062,,,-1.3914487410575653,1.1157766369588191,-1.3956481222732182,-1.0598738189039894,1.308100812540781,0.5341942957790617,1.290172692678989
38.941,-121.514,2772.35,,,-0.6961316029849495,,,-1.107497687207354,-0.6688100255028826,-0.7666756579631601,1.1420064982061446,-1.6168891084346424,1.1337112019877387
38.941,-121.515,2774.9,,,,-0.7793062011749491,-1.3878915331901092,-0.10649739907566468,-0.4416731202621526,0.1678934800357331,0.969535619701442,-0.3670976333607585,0.9641859363455686
38.942,-121.515,2775.41,,0.1942508250774655,-0.6961316029849495,,,0.768060747397285,-0.21453621502142273,-0.30855353149311443,,0.7625215844944828,
38.942,-121.515,2777.16,,,,-0.8535203979100373,,0.009407897444846745,-0.6688100255028826,-0.7117010027867545,,-0.34306318191702995,
38.942,-121.516,2779.65,,0.1942508250774655,-0.6961316029849495,,-1.3914487410575653,-0.03273948310806649,0.03531438074338018,-0.5742643648457408,,-0.018598087426694703,
38.943,-121.516,2781.24,,,,-0.7992869464497806,,-2.06635059478613,0.9665756922303728,0.5069038536235669,1.2306711047613799,-1.8452163971500637,1.2439937672710877
38.943,-121.517,2784.38,,0.18973263190637907,,,-1.3914487410575653,-1.7080978600863677,0.23973759546003712,-0.9590869510805792,1.03664136644359,-1.8211819457063352,1.0404419250125676
38.944,-121.517,2785.73,,,-0.6907329770189063,,,1.0841661015441342,-0.5325278823584446,-0.36352818666951997,1.2631612174374418,0.9427799703224469,1.256449924782429
38.944,-121.518,2789.39,,0.19123869629673834,,-0.8649379666385124,-1.3914487410575653,-1.002129235825071,-1.3275070507009992,-0.8583000832571692,1.5507138969162348,-1.8331991714281994,1.5338272859496347
38.944,-121.518,2789.93,,,-0.7069288549170358,,,0.07262896827421661,-0.010113000304765765,-0.05200514066988889,1.3651862441585356,0.07753971834821946,1.3658210639064097
38.945,-121.519,2793.26,,,,-0.8735011431848688,,-2.0452769045096737,2.034119146861803,-0.09781735331689337,1.237351314844308,-1.2563723367787145,1.2652603776563063
38.945,-121.52,2795.04,,0.1957568894678248,-0.6934322900019311,,-1.3878915331901092,0.6205449154620886,-0.5325278823584446,-0.9041122959041737,,0.42603926428228334,
38.946,-121.52,2797.16,,,,-0.8934818884597002,,-0.08542370879920805,0.39873342912854814,-0.22609154872850626,,0.1135913955138123,
38.946,-121.521,2800.03,,0.1942508250774655,,,-1.3878915331901092,-0.6228028108488518,1.6479864079525623,0.0854314972711248,,0.17367752412313361,
38.946,-121.521,2802.25,,,-0.6853343510528632,-0.8506660057279185,,0.4624922383886639,0.898434620658154,-0.23525399125790705,1.5130618037215453,1.0028660989317684,1.5262320679549142
38.947,-121.522,2803.07,,0.1927447606871062,,,-1.3914487410575653,-1.0548134615162124,1.8524096226692195,0.589365836388175,1.900513988531408,-0.22289092469838725,1.9263481519168102
38.947,-121.522,2805.8,,,-0.6961316029849495,,,0.5362501543562621,0.14888283336374517,-0.5467770372575381,2.024401520978449,0.6904182301632972,2.027516455606492
38.947,-121.523,2807.63,,,,-0.8792099275491063,-1.3878915331901092,-0.5174343594665687,-0.21453621502142273,-0.13446712343449704,2.227236990769191,-0.703579953572958,2.225599740908813
38.948,-121.523,2810.81,,0.18973263190637907,-0.6907329770189063,,,-0.6017291205723951,0.03531438074338018,0.23203057774153954,1.8892790897555738,-0.6675282764073652,1.8908025317015174
38.948,-121.524,2811.89,,,,-0.9705504773769074,,-0.6649501914017651,-0.3053909771177147,0.6351780490351795,1.9050686772243142,-0.9198900165665149,1.902043454333704
38.949,-121.525,2815.69,,0.18973263190637907,-0.698830915967968,,-1.3878915331901092,0.062092123135988296,-0.9186606212676853,-0.48263993955173173,1.6166050600069397,-0.41516653624821565,1.6052223351000128
38.949,-121.525,2816.24,,,,-0.9648416930126696,,0.26229218076232613,-0.48710050131029864,0.39695454327075586,1.6855326822262502,0.02947081546076242,1.679959280168065
