TO_Time_UTC, jNO2_up, jNO2_down, jNO2_total, NO_ppbv, NO2_ppbv, NOy_ppbv, O3_ppbv, NOx_ppbv, Ox_ppbv, CO2_ppm, CO2_i_ppm, CH4_ppb, CH4_i_ppb, CO_ppb, CO_i_ppb, H2O_pct, H2O_i_pct, AmbTemp, RelHumidity, StaticPrs, VertWindSpd, WindDir, WindSpd, Heading, Pitch, Roll, TrueAirSpd, GPSAlt, GPSLat, GPSLon
61004,0.01052,0.00215,0.01267,-0.033,0.006,0.13,61.546,-0.027,61.553,415.23,415.23,,1902.1,,57.7,0.36,0.36,,,,,,,,,,,2832.91,38.952,-121.529
61005,0.01051,0.002141,0.01265,0.014,-0.044,0.013,61.504,-0.029,61.46,,415.23,1902.2,1902.3,,58.9,,0.363,,,,,,,,,,,2834.84,38.953,-121.53
61006,0.01053,0.002167,0.0127,-0.089,0.069,0.135,61.065,-0.021,61.133,,415.23,,1902.6,59.6,58.7,0.366,0.365,,,,,,,,,,,2836.07,38.953,-121.53
61007,0.01052,0.002115,0.01264,-0.06,0.029,0.048,60.903,-0.032,60.932,415.23,415.21,1902.8,1902.8,,56.7,,0.367,,,,,,,,,,,2839.27,38.954,-121.531
61008,0.01051,0.00215,0.01266,-0.027,0.018,0.079,60.603,-0.009,60.622,,415.17,,1902.9,55.0,55.5,,0.369,,,,,,,,,,,2841.01,38.954,-121.531
61009,0.01052,0.002098,0.01262,-0.002,-0.017,0.273,60.932,-0.019,60.915,415.15,415.14,1903.0,1903.0,,60.3,0.37,0.371,,,,,,,,,,,2842.0,38.954,-121.532
61010,0.01052,0.00209,0.01261,0.159,-0.016,0.053,61.133,0.144,61.117,,415.13,,1903.1,65.9,65.1,,0.373,,,,,,,,,,,2844.57,38.955,-121.532
61011,0.0105,0.002124,0.01262,-0.111,0.054,0.116,60.57,-0.056,60.624,415.12,415.12,,1903.3,,64.0,0.374,0.374,,,,,,,,,,,2846.41,38.955,-121.533
61012,0.01056,0.002159,0.01271,0.096,-0.045,0.194,59.402,0.052,59.357,,415.11,1903.5,1903.5,60.5,61.6,,0.374,,,,,,,,,,,2849.59,38.956,-121.533
61013,0.01055,0.002159,0.0127,-0.031,0.017,0.107,58.607,-0.014,58.624,415.09,415.09,,1903.6,,59.7,0.375,0.375,,,,,,,,,,,2850.74,38.956,-121.534
61014,0.01055,0.002133,0.01268,-0.046,-0.013,0.097,57.62,-0.058,57.607,,415.08,1903.7,1903.7,,58.1,,0.376,,,,,,,,,,,2854.28,38.956,-121.535
61015,0.01054,0.002133,0.01267,0.061,-0.011,0.028,57.845,0.05,57.834,,415.07,,1903.6,56.9,56.8,0.378,0.378,,,,,,,,,,,2855.6,38.957,-121.535
61016,0.0105,0.002115,0.01262,-0.049,0.016,0.128,58.216,-0.033,58.231,415.06,415.06,1903.5,1903.5,,56.1,,0.378,,,,,,,,,,,,,
61017,0.01052,0.002167,0.01269,0.034,0.019,0.078,58.434,0.053,58.454,,415.07,,1903.6,55.4,55.5,,0.378,,,,,,,,,,,,,
61018,0.01049,0.002124,0.01261,0.023,0.048,0.131,57.95,0.071,57.998,415.07,415.07,,1903.6,,57.0,0.378,0.379,,,,,,,,,,,,,
61019,0.01047,0.00215,0.01262,-0.003,0.018,0.056,58.22,0.014,58.238,,415.02,1903.7,1903.7,59.3,58.6,,0.381,,,,,,,,,,,,,
61020,0.0105,0.002098,0.01259,0.059,0.085,0.112,58.435,0.144,58.519,,,,,,,,,,,,,,,,,,,,,
61021,0.01049,0.002115,0.0126,0.028,-0.003,0.069,58.994,0.024,58.99,,,,,,,,,,,,,,,,,,,,,
61022,0.0105,0.00215,0.01265,0.088,0.048,0.069,,0.136,,,,,,,,,,,,,,,,,,,,,,
61023,0.0105,0.002141,0.01264,,,,,,,,,,,,,,,,,,,,,,,,,,,
61024,0.01052,0.00215,0.01267,,,,,,,,,,,,,,,,,,,,,,,,,,,
61025,0.01049,0.002133,0.01262,,,,,,,,,,,,,,,,,,,,,,,,,,,
